Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Img_Type,Img_Folder,Img_Side,Img_Album
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931,"Che, Cipriano",,Ranchera,Luis Díaz,Brunswick,78rpm,1634,1825-A,"Julio Fava Pollero, Luis D'Abraccio",Enrique Dizeo,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931,Nápoles en Buenos Aires,,Tarantella,Carlos Viván,Brunswick,78rpm,1768,1827-B,Vicente San Lorenzo,Jesús Fernández Blanco,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931,Sombra Doliente,,Tango,Luis Díaz,Brunswick,78rpm,1891,1825-B,Oscar Valpreda,Gerónimo Sureda,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931,Salomón,,Maxixa,Teófilo Ibáñez,Brunswick,78rpm,2073,1833-B,Carmelo Imperio,Emilio Guillen,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931,A Casa que Llueve,,Polca,Instrumental,Brunswick,78rpm,2301,1837-A,Antonio Polito,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931,Alerta Peregrino,,Tango,Instrumental,Brunswick,78rpm,2315,1837-B,"Manuel Arcos, Juan Dionisio Rios",,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1932-01-12,Dos Mujeres,,Tango,Teófilo Ibáñez,Brunswick,78rpm,2411,1838-B,Juan Polito,Manuel Meaños,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1932-03-18,Mi Monjita,,Pasodoble,Teófilo Ibáñez,Brunswick,78rpm,2523,1840-B,Víctor Donato,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1932-03-30,Mariposa de Ilusión,,Tango,Teófilo Ibáñez,Brunswick,78rpm,2540,1840-A,Ardente Aiello,José Rótulo,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1932-05-19,Volvió la Princesita,,Vals,Luis Díaz,Brunswick,78rpm,2640,1843-A,Antonio Sureda,Gerónimo Sureda,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
