Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Matrix,Disc
Francisco Lomuto,Orquesta Francisco Lomuto,11/9/1928,Cabezón,,Tango,Charlo,Odeón,,,,,27-28 Charlo,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Álvarez, Carmelo Matino and Fortunato Matino, Luis Zinkes, Natalio Nappe (Cornet), Carmelo Águila (Clarinet)","Leopoldo Schiffrin, Carlos Taverna, Dante Napolitano","Piano, Bass, 3 Bandoneons, 3 Violins, Drums, Cornet, Clarinet",3465,7783
Francisco Lomuto,Orquesta Francisco Lomuto,11/9/1928,"Seria, Seriola",,Tango,Charlo,Odeón,,"Francisco Canaro, Luis Riccardi","Francisco Canaro, Luis Riccardi",,27-28 Charlo,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Álvarez, Carmelo Matino and Fortunato Matino, Luis Zinkes, Natalio Nappe (Cornet), Carmelo Águila (Clarinet)","Leopoldo Schiffrin, Carlos Taverna, Dante Napolitano","Piano, Bass, 3 Bandoneons, 3 Violins, Drums, Cornet, Clarinet",3466,7788
Francisco Lomuto,Orquesta Francisco Lomuto,11/30/1928,Berta,,Tango,Charlo,Odeón,,N. Franco,,,27-28 Charlo,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Álvarez, Carmelo Matino and Fortunato Matino, Luis Zinkes, Natalio Nappe (Cornet), Carmelo Águila (Clarinet)","Leopoldo Schiffrin, Carlos Taverna, Dante Napolitano","Piano, Bass, 3 Bandoneons, 3 Violins, Drums, Cornet, Clarinet",3573,7790
Francisco Lomuto,Orquesta Francisco Lomuto,12/10/1928,Chiquita,,Vals,Charlo,Odeón,,Mabel Wayne,,,27-28 Charlo,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Álvarez, Carmelo Matino and Fortunato Matino, Luis Zinkes, Natalio Nappe (Cornet), Carmelo Águila (Clarinet)","Leopoldo Schiffrin, Carlos Taverna, Dante Napolitano","Piano, Bass, 3 Bandoneons, 3 Violins, Drums, Cornet, Clarinet",3600,7789
Francisco Lomuto,Orquesta Francisco Lomuto,2/6/1929,Venite Conmigo,,Tango,Charlo,Odeón,,Edgardo Felipe Valerio Donato,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3714,7792
Francisco Lomuto,Orquesta Francisco Lomuto,2/6/1929,Rosicler,,Vals,Instrumental,Odeón,,Francisco Juan Lomuto,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3713,7792
Francisco Lomuto,Orquesta Francisco Lomuto,2/8/1929,Mascarita Suelta,,Tango,Charlo,Odeón,,José Tinelli,Juan Miguel Velich,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3737,7797
Francisco Lomuto,Orquesta Francisco Lomuto,2/8/1929,Adiós Ninón,,Tango,Instrumental,Odeón,,Armando José María Tagini,Francisco García Jiménez,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3738,7794
Francisco Lomuto,Orquesta Francisco Lomuto,2/8/1929,En La Noche De Mi Vida,,Tango,Instrumental,Odeón,,Pacífico Víctor Lambertucci,Francisco García Jiménez,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3736,7795
Francisco Lomuto,Orquesta Francisco Lomuto,3/2/1929,La Taberna,,Tango,Instrumental,Odeón,,Santiago Bini,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3793,7797
Francisco Lomuto,Orquesta Francisco Lomuto,3/8/1929,Garronero,,Tango,Instrumental,Odeón,,Guillermo Cavazza,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3816,7795
Francisco Lomuto,Orquesta Francisco Lomuto,3/8/1929,Nena,,Tango,Instrumental,Odeón,,José Vázquez Vigo,"José Alonso, Trelles",,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3819,7800
Francisco Lomuto,Orquesta Francisco Lomuto,4/13/1929,Muchacho Pierna,,Tango,Instrumental,Odeón,,B. Villa,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3939,7802
Francisco Lomuto,Orquesta Francisco Lomuto,4/13/1929,No Hay Mal Que Dure Cien Años,,Tango,Instrumental,Odeón,,F. Caputi,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",3940,7804
Francisco Lomuto,Orquesta Francisco Lomuto,5/14/1929,La Renguita,,Tango,Instrumental,Odeón,,C. Percuoco,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4107,7806
Francisco Lomuto,Orquesta Francisco Lomuto,6/13/1929,"Adiós, Que Te Vaya Bien",,Tango,Instrumental,Odeón,,Enrique Pedro Delfino,Bartolomé Ángel Venancio Alberto Vaccarezza,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4237,7809
Francisco Lomuto,Orquesta Francisco Lomuto,6/13/1929,Paseo De Julio,,Tango,Instrumental,Odeón,,Emilio Augusto Oscar Fresedo,Emilio Augusto Oscar Fresedo,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4236,7809
Francisco Lomuto,Orquesta Francisco Lomuto,6/21/1929,El Último Golpe,,Tango,Instrumental,Odeón,,"Francisco Canaro, Luis Riccardi","Francisco Canaro, Luis Riccardi",,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4269,7809
Francisco Lomuto,Orquesta Francisco Lomuto,7/5/1929,Pibe Lindo,,Tango,Charlo,Odeón,,"J. Faillace, D. Faillace","J. Faillace, D. Faillace",,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4320,7812
Francisco Lomuto,Orquesta Francisco Lomuto,7/19/1929,Como Un Sueño,,Tango,Instrumental,Odeón,,José María Rizzuti,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4379,7816
Francisco Lomuto,Orquesta Francisco Lomuto,7/19/1929,Ilusión,,Vals,Instrumental,Odeón,,H. Biafore,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4377,7813
Francisco Lomuto,Orquesta Francisco Lomuto,8/14/1929,La Divina Dama,,Vals,Charlo,Odeón,,N. Shilkret,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4477,7819
Francisco Lomuto,Orquesta Francisco Lomuto,9/20/1929,Dos En Uno,,Tango,Instrumental,Odeón,,Rodolfo Pascual Sciammarella,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4625,7824
Francisco Lomuto,Orquesta Francisco Lomuto,9/20/1929,Norah,,Vals,Instrumental,Odeón,,S. París,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4626,7825
Francisco Lomuto,Orquesta Francisco Lomuto,10/15/1929,Pa’l Cambalache,,Tango,Charlo,Odeón,,Rafael Rossa,María Luisa Carnelli,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4701,7825
Francisco Lomuto,Orquesta Francisco Lomuto,10/15/1929,Como Todas,,Vals,Instrumental,Odeón,,"Américo Chiriff, José Alonso, Trelles","Américo Chiriff, José Alonso, Trelles",,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4699,7826
Francisco Lomuto,Orquesta Francisco Lomuto,10/22/1929,Al Caer La Tarde,,Vals,Instrumental,Odeón,,"Rafael Rossa, Guillermo Desiderio Barbieri",,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4729,7829
Francisco Lomuto,Orquesta Francisco Lomuto,10/30/1929,Mucamita,,Tango,Charlo,Odeón,,"Rodolfo Pascual Sciammarella, Rodríguez Bustamante","Rodolfo Pascual Sciammarella, Rodríguez Bustamante",,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4787,7828
Francisco Lomuto,Orquesta Francisco Lomuto,11/5/1929,Amar En Silencio,,Tango,Instrumental,Odeón,,"O. Rac, L. Parabotto","O. Rac, L. Parabotto",,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4810,7830
Francisco Lomuto,Orquesta Francisco Lomuto,11/19/1929,Tiempos Felices,,Tango,Instrumental,Odeón,,Guillermo Desiderio Barbieri,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4912,7835
Francisco Lomuto,Orquesta Francisco Lomuto,11/26/1929,Gran País Es La Argentina,,Tango,Charlo,Odeón,,Francisco Juan Lomuto,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",4944,7832
Francisco Lomuto,Orquesta Francisco Lomuto,12/20/1929,Alma Criolla,,Tango,Instrumental,Odeón,,Ratto Valerga,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5114,7833
Francisco Lomuto,Orquesta Francisco Lomuto,12/20/1929,Antes Me Hago Fraile,,Tango,Instrumental,Odeón,,Armando Acquarone,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5113,7837
Francisco Lomuto,Orquesta Francisco Lomuto,12/20/1929,Chiqué,,Tango,Instrumental,Odeón,,Ricardo Luis Brignolo,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5117,sin datos
Francisco Lomuto,Orquesta Francisco Lomuto,12/20/1929,Grisolía,,Tango,Instrumental,Odeón,,Pascual Clausi,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5114,7838
Francisco Lomuto,Orquesta Francisco Lomuto,3/31/1930,Sí Que Vas Bien,,Tango,Charlo,Odeón,,Francisco Juan Lomuto,Francisco Juan Lomuto,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5322,7839
Francisco Lomuto,Orquesta Francisco Lomuto,3/31/1930,Robustiano,,Tango,Instrumental,Odeón,,"Francisco Bohigas, Enrique Domingo Cadícamo","Francisco Bohigas, Enrique Domingo Cadícamo",,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5321,7840
Francisco Lomuto,Orquesta Francisco Lomuto,4/1/1930,Aceitate Las Bisagras,,Tango,Charlo,Odeón,,M. F. Donato,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5323,7840
Francisco Lomuto,Orquesta Francisco Lomuto,4/15/1930,Farolito De Zaguán,,Tango,Charlo,Odeón,,"Arolla, Molina","Arolla, Molina",,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5426,7843
Francisco Lomuto,Orquesta Francisco Lomuto,4/25/1930,Virgencita,,Tango,Instrumental,Odeón,,H. Soldano,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5453,7847
Francisco Lomuto,Orquesta Francisco Lomuto,5/2/1930,La Solitaria De La Piedad,,Vals,Charlo,Odeón,,Música (¿y letra?): Luis Teisseire,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5496,7845
Francisco Lomuto,Orquesta Francisco Lomuto,5/16/1930,Amante Soñador,,Vals,Charlo,Odeón,,V. Schertzinger,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5574,7846
Francisco Lomuto,Orquesta Francisco Lomuto,5/16/1930,El Encuentro,,Tango,Charlo,Odeón,,"L. C. Cáceres, C. Martino","L. C. Cáceres, C. Martino",,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5575,7849
Francisco Lomuto,Orquesta Francisco Lomuto,5/16/1930,Si Tuviera Vento,,Tango,Charlo,Odeón,,Luis Nicolás Visca,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5573,7847
Francisco Lomuto,Orquesta Francisco Lomuto,5/16/1930,Knock Out De Amor,,Tango,Instrumental,Odeón,,Vicente Ronca,Augusto Arturo Martini,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5572,7849
Francisco Lomuto,Orquesta Francisco Lomuto,5/23/1930,A Cara Limpia,,Tango,Charlo,Odeón,,Anselmo Alfredo Aieta,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5627,7858
Francisco Lomuto,Orquesta Francisco Lomuto,5/23/1930,Malevita,,Tango,Charlo,Odeón,,A. E. Ossilich,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5629,7850
Francisco Lomuto,Orquesta Francisco Lomuto,5/23/1930,Mujer Ambiciosa,,Tango,Charlo,Odeón,,Fioravanti Santoro,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5628,7852
Francisco Lomuto,Orquesta Francisco Lomuto,6/11/1930,Enfundá La Mandolina,,Tango,Instrumental,Odeón,,Francisco Nicolás Pracánico,José María Horacio Zubiría Mansilla,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5677,7848
Francisco Lomuto,Orquesta Francisco Lomuto,7/2/1930,Flores De Amor,,Vals,Instrumental,Odeón,,S. H. Taranto,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5825,7854
Francisco Lomuto,Orquesta Francisco Lomuto,7/16/1930,Muñeco Al Suelo,,Tango,Antonio Buglione,Odeón,,Modesto Papávero,Modesto Papávero,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5906,7856
Francisco Lomuto,Orquesta Francisco Lomuto,7/16/1930,Pare La Marcha,,Tango,Antonio Buglione,Odeón,,Pascual Clausi,Francisco Juan Lomuto,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",5904,7855
Francisco Lomuto,Orquesta Francisco Lomuto,9/9/1930,Qué Tipo,,Tango,Instrumental,Odeón,,Antonio Polito,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",6010,7858
Francisco Lomuto,Orquesta Francisco Lomuto,9/9/1930,No Te Vendas,,Tango,Príncipe Azul,Odeón,,Héctor Quesada,,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",6011,7865
Francisco Lomuto,Orquesta Francisco Lomuto,9/9/1930,Noche De Tormenta,,Vals,Príncipe Azul,Odeón,,Alberto Hilarión Acuña,José De Cicco,,29-31 Main Lineup,Oscar Napolitano,"Alfredo Sciarretta, Salvador Cilotta (Drums)","Daniel Alvarez, Américo Figola, Luis Zinkes, Haroldo Ferrero","Leo Schiffrin, Carlos Taverna, Dante Napolitano, Armando Gutiérrez","Piano, Bass, 4 Bandoneons, 4 Violins, Drums",6012,7860
