Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Roberto Firpo,Orquesta Roberto Firpo,1920,Mi Nena,,Tango,Instrumental,,Acoustic,,,Carlos Alsina,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Milonguita,Esthercita,Tango,Instrumental,,Acoustic,,,Enrique Delfino,Samuel Linning,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Nobleza de Arrabal,,Tango,Instrumental,,Acoustic,,,Francisco Canaro,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Quejas de Bandoneón,Quejas de Bandoneón,Tango,Instrumental,,Acoustic,,,Juan Filiberto,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Se Acabó la Yeta,,Tango,Instrumental,,Acoustic,,,"Ricardo González, Antonio Polito",,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Viviani,,Tango,Instrumental,,Acoustic,,,Roberto Firpo,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Y Que Hay,,Tango,Instrumental,,Acoustic,,,Juan Pacho,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1920,Zorro Gris,,Tango,Instrumental,,Acoustic,,,Rafael Tuegols,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1921,La Copa del Olvido,,Tango,Instrumental,,Acoustic,,,Enrique Delfino,Alberto Vacarezza,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1921,Siempre Te Requerdo,,Vals,Instrumental,,Acoustic,,,Roberto Firpo,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1922,Cap Polonio,,Tango,Instrumental,,Acoustic,,,Adolfo Rosquellas,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
